ID	Genus	Species	Chilling	Photoperiod	Target Temperature	Measured Temperature	Individual	ID1	ID2	DOY of Budburst	DAY to Budburst	GDH	Location	Chilling	Stage 2 accomplished	Stage 4 accomplished	Budburst success	GDD
Carpinus_yes_8_5°C_8	Carpinus	Carpinus betulus	high	8	5°C	5.71	8	Carpinusbetulus8	Carpinus betulus_8_high_8	99	53	8875	Zürich	83	1	0	0.92	370
Carpinus_no_16_20°C_6	Carpinus	Carpinus betulus	low	16	20°C	20.19	6	Carpinusbetulus6	Carpinus betulus_6_low_16	43	53	25683	Zürich	27	1	0	1	1070
Fagus_no_16_20°C_1	Fagus	Fagus sylvatica	low	16	20°C	20.19	1	Fagussylvatica1	Fagus sylvatica_1_low_16	43	53	25683	Zürich	27	1	0	0.5	1070
Acer_no_16_20°C_3	Acer	Acer pseudoplatanus	low	16	20°C	20.19	3	Acerpseudoplatanus3	Acer pseudoplatanus_3_low_16	43	53	25683	Zürich	27	1	0	0	1070
Tilia_no_16_20°C_1	Tilia	Tilia cordata	low	16	20°C	20.19	1	Tiliacordata1	Tilia cordata_1_low_16	39	49	23747	Zürich	27	1	0	0.11	989
Carpinus_yes_16_10°C_226	Carpinus	Carpinus turczaninowii	high	16	10°C	10.97	226	Carpinusturczaninowii226	Carpinus turczaninowii_226_high_16	79	23	8743	Beijing	109	1	1	#N/A	364
Carpinus_yes_16_10°C_32	Carpinus	Carpinus turczaninowii	high	16	10°C	10.97	32	Carpinusturczaninowii32	Carpinus turczaninowii_32_high_16	79	23	8743	Beijing	109	1	1	#N/A	364
Carpinus_yes_16_10°C_65	Carpinus	Carpinus turczaninowii	high	16	10°C	10.97	65	Carpinusturczaninowii65	Carpinus turczaninowii_65_high_16	79	23	8743	Beijing	109	1	1	#N/A	364
Carpinus_yes_16_10°C_53	Carpinus	Carpinus turczaninowii	high	16	10°C	10.97	53	Carpinusturczaninowii53	Carpinus turczaninowii_53_high_16	79	23	8743	Beijing	109	1	1	#N/A	364
Acer_no_16_20°C_7	Acer	Acer pseudoplatanus	low	16	20°C	20.19	7	Acerpseudoplatanus7	Acer pseudoplatanus_7_low_16	39	49	23747	Zürich	27	1	0	0.07	989
Fagus_no_16_20°C_3	Fagus	Fagus sylvatica	low	16	20°C	20.21	3	Fagussylvatica3	Fagus sylvatica_3_low_16	37	47	22800	Zürich	27	1	1	0.44	950
Fagus_no_16_20°C_8	Fagus	Fagus sylvatica	low	16	20°C	20.22	8	Fagussylvatica8	Fagus sylvatica_8_low_16	36	46	22327	Zürich	27	1	1	0.27	930
Tilia_no_16_20°C_6	Tilia	Tilia cordata	low	16	20°C	20.24	6	Tiliacordata6	Tilia cordata_6_low_16	35	45	21854	Zürich	27	1	0	0.09	911
Tilia_no_16_20°C_7	Tilia	Tilia cordata	low	16	20°C	20.24	7	Tiliacordata7	Tilia cordata_7_low_16	35	45	21854	Zürich	27	1	1	0.32	911
Fagus_no_16_20°C_5	Fagus	Fagus sylvatica	low	16	20°C	20.25	5	Fagussylvatica5	Fagus sylvatica_5_low_16	34	44	21382	Zürich	27	1	0	0.33	891
Acer_no_8_20°C_222	Acer	Acer truncatum	low	8	20°C	19.01	222	Acertruncatum222	Acer truncatum_222_low_8	33	33	15056	Beijing	53	1	0	#N/A	627
Betula_no_8_5°C_229-2	Betula	Betula dahurica	low	8	5°C	5.38	229-2	Betuladahurica229-2	Betula dahurica_229-2_low_8	66	66	8527	Beijing	53	1	1	#N/A	355
Betula_no_8_5°C_260-2	Betula	Betula dahurica	low	8	5°C	5.38	260-2	Betuladahurica260-2	Betula dahurica_260-2_low_8	66	66	8527	Beijing	53	1	1	#N/A	355
Carpinus_yes_8_10°C_32	Carpinus	Carpinus turczaninowii	high	8	10°C	10.49	32	Carpinusturczaninowii32	Carpinus turczaninowii_32_high_8	79	23	8480	Beijing	109	1	1	#N/A	353
Carpinus_yes_8_10°C_176	Carpinus	Carpinus turczaninowii	high	8	10°C	10.49	176	Carpinusturczaninowii176	Carpinus turczaninowii_176_high_8	79	23	8480	Beijing	109	1	0	#N/A	353
Carpinus_yes_8_10°C_285	Carpinus	Carpinus turczaninowii	high	8	10°C	10.49	285	Carpinusturczaninowii285	Carpinus turczaninowii_285_high_8	79	23	8480	Beijing	109	1	1	#N/A	353
Carpinus_yes_8_10°C_183	Carpinus	Carpinus turczaninowii	high	8	10°C	10.49	183	Carpinusturczaninowii183	Carpinus turczaninowii_183_high_8	79	23	8480	Beijing	109	1	1	#N/A	353
Carpinus_yes_8_5°C_1	Carpinus	Carpinus betulus	high	8	5°C	5.72	1	Carpinusbetulus1	Carpinus betulus_1_high_8	96	50	8480	Zürich	83	1	0	0.65	353
Carpinus_yes_8_5°C_2	Carpinus	Carpinus betulus	high	8	5°C	5.72	2	Carpinusbetulus2	Carpinus betulus_2_high_8	96	50	8480	Zürich	83	1	0	1	353
Carpinus_yes_8_5°C_3	Carpinus	Carpinus betulus	high	8	5°C	5.72	3	Carpinusbetulus3	Carpinus betulus_3_high_8	96	50	8480	Zürich	83	1	0	0.8	353
Carpinus_yes_8_5°C_4	Carpinus	Carpinus betulus	high	8	5°C	5.72	4	Carpinusbetulus4	Carpinus betulus_4_high_8	96	50	8480	Zürich	83	1	0	0.71	353
Carpinus_yes_8_5°C_6	Carpinus	Carpinus betulus	high	8	5°C	5.72	6	Carpinusbetulus6	Carpinus betulus_6_high_8	96	50	8480	Zürich	83	1	0	0.86	353
Betula_yes_16_10°C_1	Betula	Betula pendula	high	16	10°C	10.18	1	Betulapendula1	Betula pendula_1_high_16	74	28	8454	Zürich	83	1	1	0.76	352
Betula_yes_16_10°C_4	Betula	Betula pendula	high	16	10°C	10.18	4	Betulapendula4	Betula pendula_4_high_16	74	28	8454	Zürich	83	1	1	0.95	352
Betula_yes_16_10°C_5	Betula	Betula pendula	high	16	10°C	10.18	5	Betulapendula5	Betula pendula_5_high_16	74	28	8454	Zürich	83	1	1	0.88	352
Carpinus_yes_16_10°C_3	Carpinus	Carpinus betulus	high	16	10°C	10.18	3	Carpinusbetulus3	Carpinus betulus_3_high_16	74	28	8454	Zürich	83	1	0	0.5	352
Fagus_no_16_20°C_4	Fagus	Fagus sylvatica	low	16	20°C	20.28	4	Fagussylvatica4	Fagus sylvatica_4_low_16	32	42	20445	Zürich	27	1	1	0.4	852
Fagus_no_16_20°C_7	Fagus	Fagus sylvatica	low	16	20°C	20.28	7	Fagussylvatica7	Fagus sylvatica_7_low_16	32	42	20445	Zürich	27	1	0	0.18	852
Carpinus_no_8_20°C_6	Carpinus	Carpinus betulus	low	8	20°C	20.02	6	Carpinusbetulus6	Carpinus betulus_6_low_8	32	42	20182	Zürich	27	1	0	0.24	841
Quercus_yes_16_15°C_6	Quercus	Quercus robur	high	16	15°C	15.78	6	Quercusrobur6	Quercus robur_6_high_16	64	18	8431	Zürich	83	1	1	0.52	351
Carpinus_yes_8_10°C_2	Carpinus	Carpinus betulus	high	8	10°C	9.97	2	Carpinusbetulus2	Carpinus betulus_2_high_8	74	28	8310	Zürich	83	1	0	0.82	346
Tilia_no_8_20°C_4	Tilia	Tilia cordata	low	8	20°C	20.02	4	Tiliacordata4	Tilia cordata_4_low_8	32	42	20182	Zürich	27	1	0	0.07	841
Carpinus_yes_8_15°C_4	Carpinus	Carpinus betulus	high	8	15°C	15.15	4	Carpinusbetulus4	Carpinus betulus_4_high_8	64	18	8157	Zürich	83	1	0	0.35	340
Acer_no_8_20°C_224-2	Acer	Acer truncatum	low	8	20°C	18.97	224-2	Acertruncatum224-2	Acer truncatum_224-2_low_8	30	30	13660	Beijing	53	1	1	#N/A	569
Acer_no_8_20°C_220	Acer	Acer truncatum	low	8	20°C	18.96	220	Acertruncatum220	Acer truncatum_220_low_8	29	29	13194	Beijing	53	1	0	#N/A	550
Acer_no_8_20°C_219	Acer	Acer truncatum	low	8	20°C	18.96	219	Acertruncatum219	Acer truncatum_219_low_8	29	29	13194	Beijing	53	1	1	#N/A	550
Betula_no_8_5°C_229-1	Betula	Betula dahurica	low	8	5°C	5.28	229-1	Betuladahurica229-1	Betula dahurica_229-1_low_8	63	63	7988	Beijing	53	1	0	#N/A	333
Betula_yes_16_5°C_229-1	Betula	Betula dahurica	high	16	5°C	6.28	229-1	Betuladahurica229-1	Betula dahurica_229-1_high_16	91	35	7961	Beijing	109	1	0	#N/A	332
Carpinus_no_16_15°C_226	Carpinus	Carpinus turczaninowii	low	16	15°C	15.01	226	Carpinusturczaninowii226	Carpinus turczaninowii_226_low_16	22	22	7924	Beijing	53	1	1	#N/A	330
Tilia_no_16_15°C_2	Tilia	Tilia cordata	low	16	15°C	15.57	2	Tiliacordata2	Tilia cordata_2_low_16	11	21	7845	Zürich	27	1	1	0.24	327
Carpinus_no_8_15°C_285	Carpinus	Carpinus turczaninowii	low	8	15°C	14.84	285	Carpinusturczaninowii285	Carpinus turczaninowii_285_low_8	22	22	7833	Beijing	53	1	0	#N/A	326
Acer_no_8_20°C_224-1	Acer	Acer truncatum	low	8	20°C	18.96	224-1	Acertruncatum224-1	Acer truncatum_224-1_low_8	29	29	13194	Beijing	53	1	0	#N/A	550
Carpinus_yes_16_15°C_32	Carpinus	Carpinus turczaninowii	high	16	15°C	16.26	32	Carpinusturczaninowii32	Carpinus turczaninowii_32_high_16	69	13	7760	Beijing	109	1	1	#N/A	323
Carpinus_yes_16_15°C_65	Carpinus	Carpinus turczaninowii	high	16	15°C	16.26	65	Carpinusturczaninowii65	Carpinus turczaninowii_65_high_16	69	13	7760	Beijing	109	1	0	#N/A	323
Carpinus_yes_16_15°C_176	Carpinus	Carpinus turczaninowii	high	16	15°C	16.26	176	Carpinusturczaninowii176	Carpinus turczaninowii_176_high_16	69	13	7760	Beijing	109	1	1	#N/A	323
Carpinus_yes_16_15°C_183	Carpinus	Carpinus turczaninowii	high	16	15°C	16.26	183	Carpinusturczaninowii183	Carpinus turczaninowii_183_high_16	69	13	7760	Beijing	109	1	1	#N/A	323
Carpinus_yes_16_15°C_53	Carpinus	Carpinus turczaninowii	high	16	15°C	16.26	53	Carpinusturczaninowii53	Carpinus turczaninowii_53_high_16	69	13	7760	Beijing	109	1	1	#N/A	323
Betula_yes_16_10°C_3	Betula	Betula pendula	high	16	10°C	10.23	3	Betulapendula3	Betula pendula_3_high_16	71	25	7749	Zürich	83	1	1	0.91	323
Carpinus_yes_16_10°C_6	Carpinus	Carpinus betulus	high	16	10°C	10.23	6	Carpinusbetulus6	Carpinus betulus_6_high_16	71	25	7749	Zürich	83	1	0	0.71	323
Carpinus_yes_8_10°C_226	Carpinus	Carpinus turczaninowii	high	8	10°C	10.45	226	Carpinusturczaninowii226	Carpinus turczaninowii_226_high_8	76	20	7704	Beijing	109	1	0	#N/A	321
Carpinus_yes_8_10°C_65	Carpinus	Carpinus turczaninowii	high	8	10°C	10.45	65	Carpinusturczaninowii65	Carpinus turczaninowii_65_high_8	76	20	7704	Beijing	109	1	0	#N/A	321
Carpinus_yes_8_10°C_53	Carpinus	Carpinus turczaninowii	high	8	10°C	10.45	53	Carpinusturczaninowii53	Carpinus turczaninowii_53_high_8	76	20	7704	Beijing	109	1	0	#N/A	321
Betula_no_16_5°C_229-3	Betula	Betula dahurica	low	16	5°C	5.4	229-3	Betuladahurica229-3	Betula dahurica_229-3_low_16	59	59	7652	Beijing	53	1	1	#N/A	319
Betula_no_16_5°C_260-1	Betula	Betula dahurica	low	16	5°C	5.4	260-1	Betuladahurica260-1	Betula dahurica_260-1_low_16	59	59	7652	Beijing	53	1	1	#N/A	319
Acer_no_8_20°C_216	Acer	Acer truncatum	low	8	20°C	18.96	216	Acertruncatum216	Acer truncatum_216_low_8	29	29	13194	Beijing	53	1	1	#N/A	550
Fagus_no_16_20°C_6	Fagus	Fagus sylvatica	low	16	20°C	20.34	6	Fagussylvatica6	Fagus sylvatica_6_low_16	28	38	18549	Zürich	27	1	1	0.45	773
Betula_yes_8_10°C_7	Betula	Betula pendula	high	8	10°C	9.98	7	Betulapendula7	Betula pendula_7_high_8	71	25	7603	Zürich	83	1	0	0.94	317
Carpinus_yes_8_10°C_6	Carpinus	Carpinus betulus	high	8	10°C	9.98	6	Carpinusbetulus6	Carpinus betulus_6_high_8	71	25	7603	Zürich	83	1	0	0.67	317
Carpinus_no_8_20°C_5	Carpinus	Carpinus betulus	low	8	20°C	20.06	5	Carpinusbetulus5	Carpinus betulus_5_low_8	28	38	18299	Zürich	27	1	0	0.08	762
Carpinus_no_8_20°C_32	Carpinus	Carpinus turczaninowii	low	8	20°C	18.93	32	Carpinusturczaninowii32	Carpinus turczaninowii_32_low_8	26	26	11812	Beijing	53	1	1	#N/A	492
Tilia_no_16_20°C_4	Tilia	Tilia cordata	low	16	20°C	20.4	4	Tiliacordata4	Tilia cordata_4_low_16	25	35	17137	Zürich	27	1	0	0.41	714
Quercus_no_16_20°C_4	Quercus	Quercus robur	low	16	20°C	20.4	4	Quercusrobur4	Quercus robur_4_low_16	25	35	17137	Zürich	27	1	0	0.14	714
Betula_no_8_20°C_8	Betula	Betula pendula	low	8	20°C	20.12	8	Betulapendula8	Betula pendula_8_low_8	25	35	16900	Zürich	27	1	0	0.46	704
Carpinus_yes_8_15°C_32	Carpinus	Carpinus turczaninowii	high	8	15°C	15.28	32	Carpinusturczaninowii32	Carpinus turczaninowii_32_high_8	69	13	7456	Beijing	109	1	1	#N/A	311
Carpinus_yes_8_15°C_75	Carpinus	Carpinus turczaninowii	high	8	15°C	15.28	75	Carpinusturczaninowii75	Carpinus turczaninowii_75_high_8	69	13	7456	Beijing	109	1	1	#N/A	311
Carpinus_yes_16_15°C_75	Carpinus	Carpinus turczaninowii	high	16	15°C	16.24	75	Carpinusturczaninowii75	Carpinus turczaninowii_75_high_16	68	12	7364	Beijing	109	1	1	#N/A	307
Tilia_no_8_20°C_3	Tilia	Tilia cordata	low	8	20°C	20.12	3	Tiliacordata3	Tilia cordata_3_low_8	25	35	16900	Zürich	27	1	1	0.06	704
Carpinus_no_16_20°C_75	Carpinus	Carpinus turczaninowii	low	16	20°C	19.2	75	Carpinusturczaninowii75	Carpinus turczaninowii_75_low_16	22	22	10139	Beijing	53	1	1	#N/A	422
Acer_no_16_20°C_219	Acer	Acer truncatum	low	16	20°C	19.2	219	Acertruncatum219	Acer truncatum_219_low_16	22	22	10139	Beijing	53	1	1	#N/A	422
Acer_no_16_20°C_160	Acer	Acer truncatum	low	16	20°C	19.2	160	Acertruncatum160	Acer truncatum_160_low_16	22	22	10139	Beijing	53	1	1	#N/A	422
Carpinus_yes_16_15°C_3	Carpinus	Carpinus betulus	high	16	15°C	15.96	3	Carpinusbetulus3	Carpinus betulus_3_high_16	61	15	7357	Zürich	83	1	0	0.5	307
Carpinus_yes_16_15°C_5	Carpinus	Carpinus betulus	high	16	15°C	15.96	5	Carpinusbetulus5	Carpinus betulus_5_high_16	61	15	7357	Zürich	83	1	0	0.33	307
Carpinus_no_8_20°C_183	Carpinus	Carpinus turczaninowii	low	8	20°C	18.84	183	Carpinusturczaninowii183	Carpinus turczaninowii_183_low_8	22	22	9946	Beijing	53	1	1	#N/A	414
Carpinus_no_8_20°C_53	Carpinus	Carpinus turczaninowii	low	8	20°C	18.84	53	Carpinusturczaninowii53	Carpinus turczaninowii_53_low_8	22	22	9946	Beijing	53	1	1	#N/A	414
Tilia_yes_16_15°C_5	Tilia	Tilia cordata	high	16	15°C	15.96	5	Tiliacordata5	Tilia cordata_5_high_16	61	15	7357	Zürich	83	1	1	0.86	307
Carpinus_no_16_20°C_1	Carpinus	Carpinus betulus	low	16	20°C	20.47	1	Carpinusbetulus1	Carpinus betulus_1_low_16	21	31	15230	Zürich	27	1	1	0.36	635
Betula_no_8_5°C_229-4	Betula	Betula dahurica	low	8	5°C	5.27	229-4	Betuladahurica229-4	Betula dahurica_229-4_low_8	58	58	7334	Beijing	53	1	1	#N/A	306
Betula_no_16_10°C_229-4	Betula	Betula dahurica	low	16	10°C	9.57	229-4	Betuladahurica229-4	Betula dahurica_229-4_low_16	32	32	7352	Beijing	53	1	1	#N/A	306
Betula_no_16_10°C_260-1	Betula	Betula dahurica	low	16	10°C	9.57	260-1	Betuladahurica260-1	Betula dahurica_260-1_low_16	32	32	7352	Beijing	53	1	1	#N/A	306
Betula_no_16_10°C_260-3	Betula	Betula dahurica	low	16	10°C	9.57	260-3	Betuladahurica260-3	Betula dahurica_260-3_low_16	32	32	7352	Beijing	53	1	1	#N/A	306
Betula_no_16_10°C_260-4	Betula	Betula dahurica	low	16	10°C	9.57	260-4	Betuladahurica260-4	Betula dahurica_260-4_low_16	32	32	7352	Beijing	53	1	1	#N/A	306
Carpinus_no_16_20°C_3	Carpinus	Carpinus betulus	low	16	20°C	20.47	3	Carpinusbetulus3	Carpinus betulus_3_low_16	21	31	15230	Zürich	27	1	1	0.14	635
Carpinus_no_16_20°C_5	Carpinus	Carpinus betulus	low	16	20°C	20.47	5	Carpinusbetulus5	Carpinus betulus_5_low_16	21	31	15230	Zürich	27	1	1	0.08	635
Quercus_no_16_20°C_2	Quercus	Quercus robur	low	16	20°C	20.47	2	Quercusrobur2	Quercus robur_2_low_16	21	31	15230	Zürich	27	1	1	0.13	635
Carpinus_no_8_20°C_1	Carpinus	Carpinus betulus	low	8	20°C	20.19	1	Carpinusbetulus1	Carpinus betulus_1_low_8	21	31	15021	Zürich	27	1	0	0.32	626
Carpinus_no_8_20°C_2	Carpinus	Carpinus betulus	low	8	20°C	20.19	2	Carpinusbetulus2	Carpinus betulus_2_low_8	21	31	15021	Zürich	27	1	0	0.26	626
Carpinus_no_16_20°C_32	Carpinus	Carpinus turczaninowii	low	16	20°C	19.2	32	Carpinusturczaninowii32	Carpinus turczaninowii_32_low_16	19	19	8753	Beijing	53	1	1	#N/A	365
Betula_no_8_5°C_229-3	Betula	Betula dahurica	low	8	5°C	5.27	229-3	Betuladahurica229-3	Betula dahurica_229-3_low_8	57	57	7203	Beijing	53	1	1	#N/A	300
Betula_yes_16_5°C_260-4	Betula	Betula dahurica	high	16	5°C	6.25	260-4	Betuladahurica260-4	Betula dahurica_260-4_high_16	86	30	7187	Beijing	109	1	1	#N/A	299
Betula_yes_16_10°C_260-1	Betula	Betula dahurica	high	16	10°C	11	260-1	Betuladahurica260-1	Betula dahurica_260-1_high_16	73	17	7174	Beijing	109	1	0	#N/A	299
Betula_yes_16_10°C_260-4	Betula	Betula dahurica	high	16	10°C	11	260-4	Betuladahurica260-4	Betula dahurica_260-4_high_16	73	17	7174	Beijing	109	1	0	#N/A	299
Carpinus_no_16_20°C_53	Carpinus	Carpinus turczaninowii	low	16	20°C	19.2	53	Carpinusturczaninowii53	Carpinus turczaninowii_53_low_16	19	19	8753	Beijing	53	1	1	#N/A	365
Betula_yes_8_15°C_5	Betula	Betula pendula	high	8	15°C	15.33	5	Betulapendula5	Betula pendula_5_high_8	61	15	7132	Zürich	83	1	1	1	297
Betula_yes_8_15°C_7	Betula	Betula pendula	high	8	15°C	15.33	7	Betulapendula7	Betula pendula_7_high_8	61	15	7132	Zürich	83	1	1	0.83	297
Carpinus_yes_8_15°C_3	Carpinus	Carpinus betulus	high	8	15°C	15.33	3	Carpinusbetulus3	Carpinus betulus_3_high_8	61	15	7132	Zürich	83	1	0	0.68	297
Carpinus_yes_8_15°C_5	Carpinus	Carpinus betulus	high	8	15°C	15.33	5	Carpinusbetulus5	Carpinus betulus_5_high_8	61	15	7132	Zürich	83	1	0	0.55	297
Carpinus_yes_8_15°C_7	Carpinus	Carpinus betulus	high	8	15°C	15.33	7	Carpinusbetulus7	Carpinus betulus_7_high_8	61	15	7132	Zürich	83	1	0	0.08	297
Acer_yes_8_15°C_222	Acer	Acer truncatum	high	8	15°C	15.18	222	Acertruncatum222	Acer truncatum_222_high_8	68	12	7059	Beijing	109	1	1	#N/A	294
Betula_yes_16_10°C_2	Betula	Betula pendula	high	16	10°C	10.3	2	Betulapendula2	Betula pendula_2_high_16	68	22	7051	Zürich	83	1	1	0.86	294
Betula_yes_16_10°C_7	Betula	Betula pendula	high	16	10°C	10.3	7	Betulapendula7	Betula pendula_7_high_16	68	22	7051	Zürich	83	1	1	0.95	294
Carpinus_yes_16_10°C_2	Carpinus	Carpinus betulus	high	16	10°C	10.3	2	Carpinusbetulus2	Carpinus betulus_2_high_16	68	22	7051	Zürich	83	1	0	0.9	294
Carpinus_yes_16_10°C_4	Carpinus	Carpinus betulus	high	16	10°C	10.3	4	Carpinusbetulus4	Carpinus betulus_4_high_16	68	22	7051	Zürich	83	1	0	0.8	294
Carpinus_yes_16_10°C_8	Carpinus	Carpinus betulus	high	16	10°C	10.3	8	Carpinusbetulus8	Carpinus betulus_8_high_16	68	22	7051	Zürich	83	1	1	0.61	294
Betula_yes_16_5°C_229-2	Betula	Betula dahurica	high	16	5°C	6.24	229-2	Betuladahurica229-2	Betula dahurica_229-2_high_16	85	29	7033	Beijing	109	1	1	#N/A	293
Betula_yes_16_5°C_229-4	Betula	Betula dahurica	high	16	5°C	6.24	229-4	Betuladahurica229-4	Betula dahurica_229-4_high_16	85	29	7033	Beijing	109	1	1	#N/A	293
Carpinus_yes_8_10°C_1	Carpinus	Carpinus betulus	high	8	10°C	10.02	1	Carpinusbetulus1	Carpinus betulus_1_high_8	68	22	6904	Zürich	83	1	0	0.54	288
Carpinus_yes_8_10°C_7	Carpinus	Carpinus betulus	high	8	10°C	10.02	7	Carpinusbetulus7	Carpinus betulus_7_high_8	68	22	6904	Zürich	83	1	0	0.33	288
Carpinus_yes_8_10°C_8	Carpinus	Carpinus betulus	high	8	10°C	10.02	8	Carpinusbetulus8	Carpinus betulus_8_high_8	68	22	6904	Zürich	83	1	1	0.83	288
Betula_no_16_5°C_229-1	Betula	Betula dahurica	low	16	5°C	5.37	229-1	Betuladahurica229-1	Betula dahurica_229-1_low_16	53	53	6835	Beijing	53	1	1	#N/A	285
Betula_no_16_5°C_229-4	Betula	Betula dahurica	low	16	5°C	5.37	229-4	Betuladahurica229-4	Betula dahurica_229-4_low_16	53	53	6835	Beijing	53	1	1	#N/A	285
Betula_no_16_5°C_260-2	Betula	Betula dahurica	low	16	5°C	5.37	260-2	Betuladahurica260-2	Betula dahurica_260-2_low_16	53	53	6835	Beijing	53	1	1	#N/A	285
Betula_no_16_15°C_229-4	Betula	Betula dahurica	low	16	15°C	15.01	229-4	Betuladahurica229-4	Betula dahurica_229-4_low_16	19	19	6843	Beijing	53	1	1	#N/A	285
Betula_no_8_5°C_260-1	Betula	Betula dahurica	low	8	5°C	5.26	260-1	Betuladahurica260-1	Betula dahurica_260-1_low_8	54	54	6816	Beijing	53	1	1	#N/A	284
Acer_no_16_20°C_220	Acer	Acer truncatum	low	16	20°C	19.2	220	Acertruncatum220	Acer truncatum_220_low_16	19	19	8753	Beijing	53	1	0	#N/A	365
Carpinus_yes_16_15°C_226	Carpinus	Carpinus turczaninowii	high	16	15°C	16.16	226	Carpinusturczaninowii226	Carpinus turczaninowii_226_high_16	66	10	6567	Beijing	109	1	1	#N/A	274
Carpinus_yes_16_15°C_285	Carpinus	Carpinus turczaninowii	high	16	15°C	16.16	285	Carpinusturczaninowii285	Carpinus turczaninowii_285_high_16	66	10	6567	Beijing	109	1	1	#N/A	274
Betula_no_16_10°C_229-3	Betula	Betula dahurica	low	16	10°C	9.59	229-3	Betuladahurica229-3	Betula dahurica_229-3_low_16	28	28	6445	Beijing	53	1	1	#N/A	269
Carpinus_no_16_15°C_1	Carpinus	Carpinus betulus	low	16	15°C	15.71	1	Carpinusbetulus1	Carpinus betulus_1_low_16	7	17	6411	Zürich	27	1	0	0.19	267
Acer_no_16_20°C_224-1	Acer	Acer truncatum	low	16	20°C	19.2	224-1	Acertruncatum224-1	Acer truncatum_224-1_low_16	19	19	8753	Beijing	53	1	1	#N/A	365
Carpinus_no_8_20°C_226	Carpinus	Carpinus turczaninowii	low	8	20°C	18.83	226	Carpinusturczaninowii226	Carpinus turczaninowii_226_low_8	19	19	8585	Beijing	53	1	1	#N/A	358
Carpinus_no_8_20°C_176	Carpinus	Carpinus turczaninowii	low	8	20°C	18.83	176	Carpinusturczaninowii176	Carpinus turczaninowii_176_low_8	19	19	8585	Beijing	53	1	1	#N/A	358
Carpinus_no_8_20°C_285	Carpinus	Carpinus turczaninowii	low	8	20°C	18.83	285	Carpinusturczaninowii285	Carpinus turczaninowii_285_low_8	19	19	8585	Beijing	53	1	1	#N/A	358
Carpinus_yes_8_15°C_226	Carpinus	Carpinus turczaninowii	high	8	15°C	14.92	226	Carpinusturczaninowii226	Carpinus turczaninowii_226_high_8	66	10	6269	Beijing	109	1	0	#N/A	261
Carpinus_yes_8_15°C_65	Carpinus	Carpinus turczaninowii	high	8	15°C	14.92	65	Carpinusturczaninowii65	Carpinus turczaninowii_65_high_8	66	10	6269	Beijing	109	1	1	#N/A	261
Carpinus_yes_8_15°C_176	Carpinus	Carpinus turczaninowii	high	8	15°C	14.92	176	Carpinusturczaninowii176	Carpinus turczaninowii_176_high_8	66	10	6269	Beijing	109	1	1	#N/A	261
Carpinus_yes_8_15°C_285	Carpinus	Carpinus turczaninowii	high	8	15°C	14.92	285	Carpinusturczaninowii285	Carpinus turczaninowii_285_high_8	66	10	6269	Beijing	109	1	1	#N/A	261
Carpinus_yes_8_15°C_183	Carpinus	Carpinus turczaninowii	high	8	15°C	14.92	183	Carpinusturczaninowii183	Carpinus turczaninowii_183_high_8	66	10	6269	Beijing	109	1	1	#N/A	261
Carpinus_yes_8_15°C_53	Carpinus	Carpinus turczaninowii	high	8	15°C	14.92	53	Carpinusturczaninowii53	Carpinus turczaninowii_53_high_8	66	10	6269	Beijing	109	1	1	#N/A	261
Betula_yes_8_5°C_229-2	Betula	Betula dahurica	high	8	5°C	6.27	229-2	Betuladahurica229-2	Betula dahurica_229-2_high_8	79	23	6149	Beijing	109	1	1	#N/A	256
Betula_yes_8_5°C_229-3	Betula	Betula dahurica	high	8	5°C	6.27	229-3	Betuladahurica229-3	Betula dahurica_229-3_high_8	79	23	6149	Beijing	109	1	0	#N/A	256
Betula_yes_8_5°C_260-4	Betula	Betula dahurica	high	8	5°C	6.27	260-4	Betuladahurica260-4	Betula dahurica_260-4_high_8	79	23	6149	Beijing	109	1	1	#N/A	256
Betula_no_16_5°C_260-3	Betula	Betula dahurica	low	16	5°C	5.32	260-3	Betuladahurica260-3	Betula dahurica_260-3_low_16	48	48	6127	Beijing	53	1	1	#N/A	255
Betula_no_16_5°C_260-4	Betula	Betula dahurica	low	16	5°C	5.32	260-4	Betuladahurica260-4	Betula dahurica_260-4_low_16	48	48	6127	Beijing	53	1	0	#N/A	255
Betula_yes_16_10°C_229-4	Betula	Betula dahurica	high	16	10°C	10.99	229-4	Betuladahurica229-4	Betula dahurica_229-4_high_16	69	13	6116	Beijing	109	1	0	#N/A	255
Tilia_no_16_20°C_5	Tilia	Tilia cordata	low	16	20°C	20.54	5	Tiliacordata5	Tilia cordata_5_low_16	18	28	13805	Zürich	27	1	1	0.38	575
Quercus_no_16_20°C_1	Quercus	Quercus robur	low	16	20°C	20.54	1	Quercusrobur1	Quercus robur_1_low_16	18	28	13805	Zürich	27	1	1	0.45	575
Carpinus_no_8_20°C_7	Carpinus	Carpinus betulus	low	8	20°C	20.24	7	Carpinusbetulus7	Carpinus betulus_7_low_8	18	28	13600	Zürich	27	1	0	0.38	567
Quercus_no_8_20°C_3	Quercus	Quercus robur	low	8	20°C	20.24	3	Quercusrobur3	Quercus robur_3_low_8	18	28	13600	Zürich	27	1	0	0.29	567
Quercus_no_8_20°C_4	Quercus	Quercus robur	low	8	20°C	20.24	4	Quercusrobur4	Quercus robur_4_low_8	18	28	13600	Zürich	27	1	1	0.27	567
